course_ref,credits,final_grade,grade_status,source_id,student_ref,term_code
c-c7a47b47b3d9,3.0,3.84,Không đạt,v59-empty-program-students,s-927a623e4616,2022-2023-T1
c-3f86be0be42b,3.0,3.27,Không đạt,v59-empty-program-students,s-927a623e4616,2022-2023-T2
c-46f3fe544e4a,2.0,4.49,Không đạt,v59-empty-program-students,s-927a623e4616,2022-2023-T2
c-85f490a301b0,3.0,5.1,[D+ - ],v59-empty-program-students,s-927a623e4616,2022-2023-T2
c-aed6953f9cac,3.0,4.49,Không đạt,v59-empty-program-students,s-927a623e4616,2022-2023-T2
c-460b68f8da32,2.0,7.39,[B - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T1
c-5f2968642fc4,3.0,7.82,[B - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T1
c-a314e2284712,2.0,6.57,[C+ - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T1
c-b9852f836e7f,3.0,7.33,[B - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T1
c-29b6ab7d84cf,2.0,7.46,[B - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T2
c-47099cfeaf58,3.0,8.64,[A - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T2
c-e9e4f96bee7d,3.0,8.22,[B+ - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T2
c-f914fae162dd,3.0,8.38,[B+ - ],v59-empty-program-students,s-9548e69ab891,2022-2023-T2
c-52c863e4b890,3.0,4.45,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T1
c-a3b4cacb8fef,3.0,4.82,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T1
c-b0f19cb8ebe8,3.0,4.46,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T1
c-b171d0bce27c,3.0,3.23,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T1
c-6f881204dea5,2.0,2.92,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T2
c-919427ee9e6a,2.0,4.0,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T2
c-a22289f06915,2.0,2.12,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T2
c-f912ba745a72,2.0,2.0,Không đạt,v59-empty-program-students,s-9599d7887785,2022-2023-T2
c-8688100ddd01,3.0,3.57,Không đạt,v59-empty-program-students,s-960e7eaf672c,2022-2023-T1
c-8dd03f174d80,3.0,6.16,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T1
c-b2091db552c7,3.0,6.12,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T1
c-f66f8e8fb95b,3.0,5.17,[D+ - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T1
c-342604753ab3,3.0,6.14,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T2
c-4330505dd356,3.0,5.65,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T2
c-7fb290447189,3.0,6.35,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T2
c-c4d670ed2088,3.0,5.83,[C - ],v59-empty-program-students,s-960e7eaf672c,2022-2023-T2
c-7bc9a211bf46,3.0,7.85,[B - ],v59-empty-program-students,s-97601900382d,2022-2023-T1
c-88e3bf14b39a,3.0,6.94,[C+ - ],v59-empty-program-students,s-97601900382d,2022-2023-T1
c-940945d93fce,2.0,8.04,[B+ - ],v59-empty-program-students,s-97601900382d,2022-2023-T1
c-b538c282d2d7,3.0,8.03,[B+ - ],v59-empty-program-students,s-97601900382d,2022-2023-T1
c-29f2f5d31862,3.0,8.22,[B+ - ],v59-empty-program-students,s-97601900382d,2022-2023-T2
c-68cd4bcf5cfb,3.0,7.31,[B - ],v59-empty-program-students,s-97601900382d,2022-2023-T2
c-b92cc9d588d7,3.0,7.78,[B - ],v59-empty-program-students,s-97601900382d,2022-2023-T2
c-c4adfdd63122,3.0,7.41,[B - ],v59-empty-program-students,s-97601900382d,2022-2023-T2
c-2683038b046b,3.0,8.6,[A - ],v59-empty-program-students,s-977a94991f45,2022-2023-T1
c-78a28b12a075,2.0,7.35,[B - ],v59-empty-program-students,s-977a94991f45,2022-2023-T1
c-9fe6e7bdfe95,3.0,8.25,[B+ - ],v59-empty-program-students,s-977a94991f45,2022-2023-T1
c-d857377834bf,2.0,9.04,[A - ],v59-empty-program-students,s-977a94991f45,2022-2023-T1
c-1adfdcc5aa8c,3.0,7.77,[B - ],v59-empty-program-students,s-977a94991f45,2022-2023-T2
c-28bbb6de2167,3.0,8.51,[A - ],v59-empty-program-students,s-977a94991f45,2022-2023-T2
c-c6ecade203ce,3.0,8.14,[B+ - ],v59-empty-program-students,s-977a94991f45,2022-2023-T2
c-e6da056f5340,3.0,8.26,[B+ - ],v59-empty-program-students,s-977a94991f45,2022-2023-T2
c-14745bd84681,3.0,4.24,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T1
c-71e827f4af9c,3.0,4.69,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T1
c-bb5d94fb856d,2.0,5.4,[D+ - ],v59-empty-program-students,s-977decbb20cc,2022-2023-T1
c-e36a7d5f0370,3.0,4.21,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T1
c-0bcba61b63b8,3.0,4.17,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T2
c-18f85bc072f0,3.0,2.94,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T2
c-6005e141ef53,3.0,4.92,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T2
c-f8790e2bbe06,3.0,4.45,Không đạt,v59-empty-program-students,s-977decbb20cc,2022-2023-T2
c-47e02318dca0,3.0,6.93,[C+ - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T1
c-4b95cd8d88f5,2.0,6.69,[C+ - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T1
c-81eb2080d46e,3.0,7.35,[B - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T1
c-9b7d38d472ab,3.0,7.87,[B - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T1
c-140ff18dfbe7,3.0,8.44,[B+ - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T2
c-31583167cc72,3.0,7.25,[B - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T2
c-8598d99ea562,2.0,7.7,[B - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T2
c-efada8835f6b,2.0,8.53,[A - ],v59-empty-program-students,s-98a9fcff5a4a,2022-2023-T2
c-04044c721f7e,3.0,4.88,Không đạt,v59-empty-program-students,s-99c85a64b569,2022-2023-T1
c-4d46f2dcf62a,3.0,5.72,[C - ],v59-empty-program-students,s-99c85a64b569,2022-2023-T1
c-6f5f8d23203d,3.0,4.77,Không đạt,v59-empty-program-students,s-99c85a64b569,2022-2023-T1
c-a384cfb9b749,3.0,5.31,[D+ - ],v59-empty-program-students,s-99c85a64b569,2022-2023-T1
c-0412f193e4e9,3.0,4.98,Không đạt,v59-empty-program-students,s-99c85a64b569,2022-2023-T2
c-2378fe554aab,3.0,5.02,[D+ - ],v59-empty-program-students,s-99c85a64b569,2022-2023-T2
c-3a0e5160f354,3.0,4.87,Không đạt,v59-empty-program-students,s-99c85a64b569,2022-2023-T2
c-ba4f1085629b,3.0,6.03,[C - ],v59-empty-program-students,s-99c85a64b569,2022-2023-T2
c-2564248c336f,3.0,6.55,[C+ - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T1
c-2bfa8c2ef6ea,2.0,4.8,Không đạt,v59-empty-program-students,s-99cb1b55c972,2022-2023-T1
c-54e40ec8b7c6,2.0,7.31,[B - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T1
c-8be6fbd105a3,3.0,6.34,[C - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T1
c-50ce2b979bb9,3.0,5.68,[C - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T2
c-7630962bab55,3.0,6.61,[C+ - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T2
c-a5b0bf45d23d,3.0,6.03,[C - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T2
c-dcf7ca7647c5,3.0,6.86,[C+ - ],v59-empty-program-students,s-99cb1b55c972,2022-2023-T2
c-54ed6ba51e2c,3.0,6.0,[C - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T1
c-618780c1dded,3.0,7.48,[B - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T1
c-c8a0b300d638,2.0,8.1,[B+ - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T1
c-d8cd2ff0e9ab,2.0,8.8,[A - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T1
c-56c2fc087a93,3.0,8.56,[A - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T2
c-bebeee09dadd,3.0,6.27,[C - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T2
c-d9b6999bd9c8,3.0,5.31,[D+ - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T2
c-ee1ccd9a1960,3.0,8.11,[B+ - ],v59-empty-program-students,s-99e16c2a4b30,2022-2023-T2
c-420063ddc3af,3.0,5.98,[C - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T1
c-5c15957547ea,3.0,5.18,[D+ - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T1
c-980c2d2e770e,3.0,4.87,Không đạt,v59-empty-program-students,s-9a38665f44d1,2022-2023-T1
c-f3c92e37b666,2.0,6.79,[C+ - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T1
c-3368ec657335,3.0,5.62,[C - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T2
c-3c4b1f2755f0,3.0,6.51,[C+ - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T2
c-4faadf0c2bed,2.0,6.2,[C - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T2
c-d0abbd26fda3,3.0,7.02,[B - ],v59-empty-program-students,s-9a38665f44d1,2022-2023-T2
c-0940a675141c,3.0,4.47,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T1
c-3d0491e9110e,3.0,3.52,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T1
c-464064aeb7ce,2.0,3.68,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T1
c-d9563672ed85,3.0,4.09,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T1
c-d24c45f8b596,3.0,4.28,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T2
c-dac3e31e06d8,3.0,3.77,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T2
c-ede2bd987094,3.0,2.96,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T2
c-f7d58ad66f33,3.0,4.24,Không đạt,v59-empty-program-students,s-9a3f92495591,2022-2023-T2
c-0fc3b20d892a,3.0,5.68,[C - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T1
c-1a2780f438f6,3.0,5.94,[C - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T1
c-8ddfdcf47be6,3.0,5.11,[D+ - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T1
c-b0316e04edd6,2.0,6.25,[C - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T1
c-3b7ce9cb7f63,3.0,7.79,[B - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T2
c-89cb9f5fcd0b,3.0,5.39,[D+ - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T2
c-9759cba37918,3.0,6.4,[C - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T2
c-daaff2db1a10,3.0,5.86,[C - ],v59-empty-program-students,s-9a8025321b67,2022-2023-T2
c-3519335d6373,3.0,7.4,[B - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T1
c-50eb58a4505d,3.0,8.08,[B+ - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T1
c-cd852fbc3b04,2.0,7.11,[B - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T1
c-f19641d5d7dd,2.0,7.39,[B - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T1
c-496f7ef85465,3.0,9.04,[A - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T2
c-5d1a39be4488,3.0,7.26,[B - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T2
c-6b194956367d,3.0,8.75,[A - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T2
c-a217e342c328,2.0,5.99,[C - ],v59-empty-program-students,s-9adb355fdb54,2022-2023-T2
c-4693125b3d7a,3.0,5.68,[C - ],v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T1
c-60ca1707b334,3.0,6.84,[C+ - ],v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T1
c-741406606e3c,3.0,4.09,Không đạt,v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T1
c-ebb23b9f4215,3.0,3.59,Không đạt,v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T1
c-0aa288918a29,3.0,5.89,[C - ],v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T2
c-553a7b3b4dfd,2.0,6.64,[C+ - ],v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T2
c-8d4572b20213,2.0,5.57,[C - ],v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T2
c-e690dc0e3169,3.0,4.73,Không đạt,v59-empty-program-students,s-9b0f6b0d235b,2022-2023-T2
c-0beb22d6d4ed,3.0,8.53,[A - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T1
c-3d19c8747768,2.0,7.73,[B - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T1
c-bb0f0c97bf21,3.0,7.9,[B - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T1
c-dcda35408b77,3.0,6.9,[C+ - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T1
c-2281c4a1225a,3.0,6.98,[C+ - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T2
c-35f0117c0790,3.0,7.54,[B - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T2
c-6300a3a3ca3b,3.0,8.05,[B+ - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T2
c-df2f1eaaa344,3.0,8.74,[A - ],v59-empty-program-students,s-9b5ddbd6d32a,2022-2023-T2
c-15ea03bb5691,3.0,8.17,[B+ - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T1
c-41f7d9e4b390,3.0,9.4,[A - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T1
c-6d3c575331b5,2.0,7.15,[B - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T1
c-f1e7d0b34ffd,3.0,8.09,[B+ - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T1
c-085bec436a71,3.0,6.64,[C+ - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T2
c-2c7feda1e4cb,3.0,7.76,[B - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T2
c-86a4ca096488,3.0,7.28,[B - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T2
c-89228f356988,3.0,7.24,[B - ],v59-empty-program-students,s-9b61a705c336,2022-2023-T2
c-0d37a769ebde,3.0,4.52,Không đạt,v59-empty-program-students,s-9ba00470f42e,2022-2023-T1
c-2b627a5ff060,3.0,5.46,[D+ - ],v59-empty-program-students,s-9ba00470f42e,2022-2023-T1
c-3d5b69768289,3.0,5.16,[D+ - ],v59-empty-program-students,s-9ba00470f42e,2022-2023-T1
c-e6d138182815,3.0,4.08,Không đạt,v59-empty-program-students,s-9ba00470f42e,2022-2023-T1
c-430d0cdf9e28,3.0,5.48,[D+ - ],v59-empty-program-students,s-9ba00470f42e,2022-2023-T2
c-86920cfd7276,3.0,4.78,Không đạt,v59-empty-program-students,s-9ba00470f42e,2022-2023-T2
c-b84e0026b80f,3.0,3.95,Không đạt,v59-empty-program-students,s-9ba00470f42e,2022-2023-T2
c-e432e38fa901,3.0,6.14,[C - ],v59-empty-program-students,s-9ba00470f42e,2022-2023-T2
c-01ddd15cc157,3.0,6.53,[C+ - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T1
c-2c7c2214b334,3.0,6.48,[C - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T1
c-7f0a5aab872d,2.0,5.95,[C - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T1
c-b9a4e197cb57,3.0,6.77,[C+ - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T1
c-25e07d284700,3.0,7.52,[B - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T2
c-27b3f5e1fa56,3.0,7.47,[B - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T2
c-30cce3e34ba2,3.0,5.92,[C - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T2
c-b3006a9f642a,3.0,8.2,[B+ - ],v59-empty-program-students,s-9c2cd825d57b,2022-2023-T2
c-18d15da46322,3.0,5.15,[D+ - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T1
c-1a6d3958191f,3.0,6.7,[C+ - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T1
c-53aa1d0fd88b,3.0,5.82,[C - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T1
c-b03101cac26d,3.0,6.37,[C - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T1
c-88c1abd13cfa,3.0,6.02,[C - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T2
c-a3484cef04e8,3.0,7.52,[B - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T2
c-b1698245e6f9,2.0,4.64,Không đạt,v59-empty-program-students,s-9d448ee7d333,2022-2023-T2
c-c1acc9c028c2,3.0,6.07,[C - ],v59-empty-program-students,s-9d448ee7d333,2022-2023-T2
c-4df1b4f9e4d1,3.0,6.56,[C+ - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T1
c-5bb2a00aecc1,3.0,6.7,[C+ - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T1
c-9ca9cf93b5e3,3.0,5.69,[C - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T1
c-b9dddde60856,3.0,6.51,[C+ - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T1
c-2d198723afd2,2.0,6.97,[C+ - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T2
c-657f1783768b,3.0,7.91,[B - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T2
c-93ad4babf04a,3.0,5.47,[D+ - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T2
c-c59c5780e8e9,3.0,6.32,[C - ],v59-empty-program-students,s-9d7c77be97bc,2022-2023-T2
c-36496ba4194c,3.0,7.47,[B - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T1
c-82e716f30a61,3.0,8.13,[B+ - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T1
c-b09491392bb0,2.0,6.78,[C+ - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T1
c-dd91078b346a,3.0,7.49,[B - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T1
c-658651a3f961,2.0,8.59,[A - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T2
c-a139967ebb08,3.0,7.93,[B - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T2
c-b34c3c37c1c2,3.0,8.06,[B+ - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T2
c-ddf9ea3f46ba,3.0,7.87,[B - ],v59-empty-program-students,s-9dd6692c84f3,2022-2023-T2
c-38382060be7c,2.0,4.69,Không đạt,v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T1
c-4aa24bdcf93c,3.0,7.1,[B - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T1
c-4d412692f6ed,2.0,6.09,[C - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T1
c-c5ef92b3f955,3.0,7.14,[B - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T1
c-0a10062d0304,3.0,6.63,[C+ - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T2
c-7a6e5f0edac9,3.0,6.87,[C+ - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T2
c-7ff0d9dae223,3.0,8.16,[B+ - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T2
c-de36020cf980,3.0,5.6,[C - ],v59-empty-program-students,s-9ddc4e9a7c86,2022-2023-T2
c-140987770aed,3.0,8.36,[B+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T1
c-24e559f4b82c,2.0,6.7,[C+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T1
c-2576618f7b06,3.0,8.52,[A - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T1
c-4bf069848151,3.0,8.38,[B+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T1
c-20acad2999e9,2.0,6.93,[C+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T2
c-436cedfe5754,2.0,8.05,[B+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T2
c-bf152443c004,3.0,7.1,[B - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T2
c-ce4c19b33f4e,3.0,8.19,[B+ - ],v59-empty-program-students,s-9e4370735bf9,2022-2023-T2
c-0b7e91e8aac4,3.0,6.75,[C+ - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T1
c-5e03f9e1e0b1,3.0,6.63,[C+ - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T1
c-a7673db9dbad,3.0,7.68,[B - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T1
c-ec5c918cbe17,3.0,6.82,[C+ - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T1
c-0a86964c7ab4,3.0,6.24,[C - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T2
c-37cd0df771d5,2.0,6.37,[C - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T2
c-a06463a2ecf3,3.0,7.54,[B - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T2
c-cc94dab887b4,3.0,6.65,[C+ - ],v59-empty-program-students,s-9f2418da504e,2022-2023-T2
c-95debc9f653e,3.0,7.05,[B - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T1
c-9eb64dedeae0,3.0,7.11,[B - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T1
c-d48bfeeb7bdc,2.0,7.3,[B - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T1
c-e90eadc6c3e4,3.0,8.82,[A - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T1
c-1f9b04e2050a,2.0,7.24,[B - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T2
c-2ea0bbdd68f5,3.0,6.46,[C - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T2
c-5213258540a0,3.0,7.27,[B - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T2
c-8fa317835015,3.0,5.92,[C - ],v59-empty-program-students,s-9f841cc9259b,2022-2023-T2
c-a055ee4fa811,3.0,6.56,[C+ - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T1
c-d6f36aa15cc0,3.0,6.58,[C+ - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T1
c-e8280c7211c1,2.0,8.19,[B+ - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T1
c-ebdafbf9ac77,2.0,6.94,[C+ - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T1
c-345aba2b2adb,3.0,7.0,[B - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T2
c-3d2b4d208c2c,3.0,6.83,[C+ - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T2
c-d5003c757882,2.0,5.67,[C - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T2
c-e8e8f30e5ec9,3.0,6.17,[C - ],v59-empty-program-students,s-a0ad9b1340d9,2022-2023-T2
c-477a7b4fcd7e,3.0,7.36,[B - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T1
c-bbc0d1b22320,3.0,7.51,[B - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T1
c-df9a542e161d,3.0,7.94,[B - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T1
c-eb5ad4f7fb73,3.0,7.53,[B - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T1
c-3bd0bd5e06fc,3.0,8.08,[B+ - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T2
c-604d67e0be20,3.0,6.54,[C+ - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T2
c-94d2d7d46d53,3.0,6.65,[C+ - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T2
c-9ea950668b7c,3.0,7.47,[B - ],v59-empty-program-students,s-a0c7d6503200,2022-2023-T2
c-1bc8e9feb1f8,3.0,5.81,[C - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T1
c-3cc245f3a1ff,3.0,7.12,[B - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T1
c-7b357315cb60,3.0,5.84,[C - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T1
c-bc4e56f774d2,2.0,6.91,[C+ - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T1
c-0d2ca22711f7,2.0,5.98,[C - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T2
c-74bfc935f7cf,3.0,5.39,[D+ - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T2
c-a629c9fa428e,3.0,7.66,[B - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T2
c-dc26b77eb63c,3.0,6.25,[C - ],v59-empty-program-students,s-a0f3604d7e0d,2022-2023-T2
c-3d0b8f8c92aa,2.0,9.0,[A - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T1
c-55ca0f204fe0,3.0,8.16,[B+ - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T1
c-760995606f17,2.0,7.17,[B - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T1
c-866ababc8fb2,3.0,7.86,[B - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T1
c-337a360bc7ab,3.0,9.4,[A - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T2
c-597149c599b2,2.0,8.74,[A - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T2
c-71f6cc5ffa15,3.0,8.24,[B+ - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T2
c-b38c8843ad08,3.0,8.56,[A - ],v59-empty-program-students,s-a144e8ac6bcd,2022-2023-T2
c-5e281d68d255,3.0,7.33,[B - ],v59-empty-program-students,s-a226bbd1f898,2022-2023-T1
c-a9312693ce1e,2.0,4.58,Không đạt,v59-empty-program-students,s-a226bbd1f898,2022-2023-T1
c-bb111b2350f0,3.0,5.58,[C - ],v59-empty-program-students,s-a226bbd1f898,2022-2023-T1
c-e703232ffa20,3.0,5.03,[D+ - ],v59-empty-program-students,s-a226bbd1f898,2022-2023-T1
c-17754cb3110a,3.0,5.07,[D+ - ],v59-empty-program-students,s-a226bbd1f898,2022-2023-T2
c-3a38e5c310a9,3.0,5.98,[C - ],v59-empty-program-students,s-a226bbd1f898,2022-2023-T2
c-956cdcd1ac52,3.0,4.99,Không đạt,v59-empty-program-students,s-a226bbd1f898,2022-2023-T2
c-e60f8bd10fa3,2.0,4.76,Không đạt,v59-empty-program-students,s-a226bbd1f898,2022-2023-T2
